"1","安安你好"
"2","最近過的好嗎"
"3","別怕"
"4","就只是個超人"
"5","沒什麼大不了的"
"6","下雨"
"7","從來都不是停止練習的藉口"
"8","到貨了"
"9","然後我們一個晚上就把它弄壞了"
"10","雖然買之前就知道"
"11","實際拿到以後"
"12","主要目標是"
"13","很怕像橡皮筋一樣"
"14","短時間可能還可以"
"15","可是要長達十小時就不行了"
"16","不會因此滑倒"
"17","昨天晚上試用"
"18","效果算是很不錯"
"19","家中防滑"
"20","但是書店沒貨"
"21","所以就上網訂了"
"22","家中的地板露氣重"
"23","這幾天因為氣溫低"
"24","光是昨晚就已經滑倒三次"
"25","從廚房門口走出來"
"26","從電腦房門口走出來"
"27","它的腳爪整天都在滑倒"
"28","地上有水"
"29","當時正在拖地"
"30","還好我們不在家的時候，它都在睡覺"
"31","沒發生過這種事情"
"32","肯定骨折或需要開刀"
"33","我想要五點再來光華商場"
"34","人生就是一個人的生活"
"35","就是一個人的生活"
"36","不會生活，你就沒有人生"
"37","你沒有人生"
"38","我不是流浪，而是以天地為家"
"39","以天地為家"
"40","你昨天吃什麼？"
"41","有吃飽嗎？"
"42","這麼閒"
"43","浪費時間"
"44","還不快點去"
"45","沒看過這麼弱的天才"
"46","原來是個擅長挖坑的朋友呀"
"47","你好"
"48","又是令人瑟瑟發抖的一天"
"49","所以就是個工具人嘛"
"50","相信我，這肯定有前途"
"51","這肯定有前途"
"52","有資料才有資料科學"
"53","資料科學"
"54","又是ㄧ個付費的全民公測"
"55","我好興奮啊！"
"56","再忙，也要陪你一起加班！"
"57","也要陪你一起加班"
"58","幸福"
"59","不過就是有及時完成夢想的能力"
"60","人生嘛，何必呢"
"61","何必呢"
"62","為什麼這麼急著抵達終點？"
"63","小魯一想到可以被噓就好興奮歐"
"64","趕快來吃"
"65","想佔有的東西就是想佔有"
"66","你站在那再久也不會是你的"
"67","簡單來說"
"68","你本來就是他的獵物"
"69","他就想佔有呀"
"70","你要牛吃肉"
"71","應該做自己想做的事"
"72","轉移自己的注意力"
"73","而不是去做天下所有事"
"74","每天來點負能量就是爽"
"75","請你穿越這片稻田"
"76","去摘一株最大最金黃的麥穗"
"77","但是有個規則"
"78","你不能走回頭路"
"79","而且你只能摘一次"
"80","他怎麽空手回來了？"
"81","當我走在田間的時候"
"82","看到過幾株特別大特別燦爛的麥穗"
"83","我總想著前面也許會有更好的"
"84","於是就沒有摘"
"85","我繼續走的時候"
"86","看到的麥穗"
"87","總覺得還不如先前看到的好"
"88","所以我最後什麽都沒有摘到"
"89","會激起他的佔有慾"
"90","落井下石非英雄"
"91","前人的足跡"
"92","保存著他們的記憶"
"93","是他們的瑰寶"
"94","是我們的指標"
"95","看著外婆慈祥的笑容"
"96","就像冬天的陽光"
"97","因為居住在不同縣市"
"98","一年見面的次數不到十次"
"99","每次見面都笑得像孩子般"
"100","乖孫啊"
"101","還記得有次年假"
"102","一起準備了晚餐"
"103","餐桌上有一道肉非常好吃"
"104","鹹度適中又帶點微甘"
"105","隔天早起"
"106","外婆坐在廚房的門邊"
"107","外婆和媽媽"
"108","阿嬤妳在做什麼"
"109","準備中午要煮的菜"
"110","阿嬤"
"111","昨天那個肉燥好好吃喔"
"112","聽了笑得更開心了"
"113","餐桌上有滿滿一大鍋肉燥"
"114","全部人都吃飽後還剩不少"
"115","媽媽因為太冷就自己關機了"
"116","準備太多啦"
"117","剩這麼多"
"118","不會啦！"
"119","晚上還能吃啊"
"120","一旁的我"
"121","她微胖身軀漸漸行動不便"
"122","中風後還需要柺杖幫助走路"
"123","我看了好心疼"
"124","我小時候台語說的很流利"
"125","但後來少說了"
"126","聽到了有點罪惡感"
"127","現在要想一下如何用台語表達"
"128","儘管我台語說得不好"
"129","還是很喜歡我跟她聊天"
"130","她都會很認真地聽著"
"131","她也是喜歡聊天的人"
"132","若沒被記錄下來"
"133","容易隨著時光被抹去"
"134","曾經如此驚天動地"
"135","如此刻骨銘心"
"136","每個人都是特別的"
"137","每個人背後都有數不清的精彩"
"138","可以透過文字來記錄生活點滴"
"139","年長的一輩很難這麼做"
"140","身為後輩的我們"
"141","又有誰會來紀錄呢"
"142","我的外婆不識字"
"143","但她很天真"
"144","很容易被逗笑"
"145","她是如此慈祥的人。"
"146","這篇文章獻給親愛的外婆"
"147","故事發生於雲林的純樸村落"
"148","那是一個屬於外婆的故事"
"149","太陽斜傾"
"150","昏黃的橘色光芒映照著街景"
"151","三輪車駛過的聲音"
"152","二三零年代"
"153","迴盪在空中"
"154","他們在村里擁有四五甲田"
"155","養了幾隻牛"
"156","平時會僱用工人照顧田地"
"157","張老先生是張家的大家長"
"158","生活雖不是極富有"
"159","卻也衣食無慮"
"160","盼到第一位小孫女的誕生"
"161","心裡雀躍無比"
"162","打定主意要寵愛著這個孩子"
"163","在女嬰幾個月大時"
"164","他突然發現"
"165","停止了呼吸"
"166","張老先生不准"
"167","他心疼小孫女"
"168","用稻草蓋著"
"169","他不時去摸摸她的頭"
"170","三天之後他又來到那裡"
"171","令他訝異的是"
"172","她還活著"
"173","她還在呼吸"
"174","原本家人都不相信"
"175","要求媳婦放在倉庫"
"176","時光流逝"
"177","她多了四個妹妹和兩個弟弟"
"178","小女孩活潑好動"
"179","喜歡纏著阿公"
"180","家人讓她讀幼稚園"
"181","當時是多麼奢侈難的事情"
"182","她老著想和阿公一起養鵝"
"183","半個月就不去了"
"184","拿心愛的孫女沒辦法"
"185","到了該上小學的年紀時"
"186","連續三天背著她"
"187","每當阿公要離去時"
"188","她總扯著他的衣角"
"189","枉費我背了你三天啊"
"190","走約四十分鐘的路程"
"191","不幫他們紀錄"
"192","有著嚴重的重男輕女傾向"
"193","過去多數家庭"
"194","懷裡的寶貝孫女"
"195","綁住影響血液循環"
"196","正要去房間睡覺時"
"197","真厲害"
"198","漸漸說得不順"
"199","就覺得心裡暖暖的"
"200","我媽叫我回去吃"
"201","身上便受到重重一擊"
"202","語音未落"
"203","狠狠撞上紅磚牆"
"204","明天早上喝咖啡當早餐"
"205","到晚上六點最後一班"
"206","結果沒啥可以看"
"207","跟我們確認要去那站"
"208","我們等公車"
"209","給她貼了暖暖包"
"210","巴士終於來了"
"211","來收桌子"
"212","等到三十四分都還沒到"
"213","不然肯定骨折"
"214","讓社區民眾住的安心"
"215","蠻多旅館的"
"216","觀功念恩是好漢"
"217","纜車分成兩段"
"218","讓台北與世界同步"
"219","讓外婆住小公寓"
"220","讓同學實地接觸群眾募資"
"221","讓她哭了好幾個月"
"222","讓她覺得放鬆許多"
"223","聽說隔壁賺了不少"
"224","驗貨完再付錢"
"225","讓人心裡留下恐懼的陰影"
"226","讓世界多了幾許笑容"
"227","讓他知道妳在挑撥離間"
"228","聽說要架腳架才行"
"229","聽說你開始做生意了"
"230","張貼影片"
"231","寫寫網誌"
"232","聽見自己肚子的咕嚕聲"
"233","她笑了一下"
"234","聽到她這麼說"
"235","聽到我希望寫她的故事"
"236","等到在田裡工作的人回家"
"237","回家後才開始煮飯"
"238","怎麼只有你一個人"
"239","她在娘家吃飯"
"240","怎麼會有這麼懶惰的人"
"241","在外面吃完就沒事"
"242","也不想想家裡的人還沒吃飯"
"243","聽到母親的叨念"
"244","他知道她動怒了"
"245","聽到旁邊的人在說"
"246","他大步走著"
"247","他二話不說"
"248","拉住她的手往回走"
"249","怎麼了？"
"250","這麼趕做什麼"
"251","對這突然的舉動來不及反應"
"252","被他拉著往前"
"253","步伐踉蹌"
"254","險些跌倒在地"
"255","妳為什麼要回家吃飯"
"256","我就回去了啊"
"257","一路上他不再出聲"
"258","她心裡隱隱覺得不妙"
"259","不會有很突兀的轉折"
"260","身上受到重重一擊"
"261","她承受不住"
"262","身體向後倒"
"263","妳不知道家裡飯還沒煮嗎"
"264","難道妳要他一個人煮全家人的飯"
"265","有人媳婦這樣當的嗎"
"266","續杯一杯免費"
"267","她還是咬著牙站起身"
"268","往廚房走去"
"269","自從那事件後"
"270","她做事更加謹慎小心"
"271","思索著如何料理晚餐"
"272","手上不忘繼續挖番薯"
"273","頓時"
"274","她覺得腹部劇痛"
"275","一陣天旋地轉"
"276","她感到全身無力"
"277","趴倒在地"
"278","大家察覺到她狀況有異"
"279","連忙將在附近工作的母親找來"
"280","她緊張的扶住她"
"281","看著女兒表情難過"
"282","心裡也是心疼"
"283","決定帶她到北港看醫生"
"284","接連搭車趕到了醫院"
"285","漸漸恢復體力"
"286","你真的嚇到我了"
"287","一番折騰後"
"288","她回到家裡"
"289","不知走去哪玩啊"
"290","其他人都在忙"
"291","歡迎有興趣的青年朋友"
"292","我媽帶我去看醫生"
"293","默默望著公公不理解的表情"
"294","她心裡十分難過"
"295","婚後一年"
"296","生了個女嬰"
"297","歡迎青年前來參與"
"298","高興地迎接新生命的到來"
"299","她也希望她能平平安安地長大"
"300","很會醫喉嚨方面的病"
"301","她在一歲多時感染白喉桿菌"
"302","高燒不退"
"303","用盡了所有方法都無法讓她好轉"
"304","無助的他們"
"305","馬上趕過去"
"306","聽說北港有個人"
"307","不時拍拍她"
"308","要安撫她的心情"
"309","乖，很快就沒事了"
"310","一人以上五人以下"
"311","她不停對女兒重複這句話"
"312","聽起來簡直像在安慰自己"
"313","車程感覺比平常更漫長"
"314","已經急的冒出汗"
"315","聽到這消息"
"316","她幾乎癱軟在地"
"317","眼淚都快流出來了"
"318","帶她到嘉義看醫生吧"
"319","快點啊"
"320","搭著計程車到那邊"
"321","一下子就逛完了"
"322","一切都妥當惹拉"
"323","一包四塊台幣"
"324","一年後"
"325","不停從她臉頰滑落"
"326","空氣像凍結一樣"
"327","只有無聲的淚"
"328","終於他們到了醫院門口"
"329","一早六點就起床"
"330","眾人呆站在外"
"331","看她會不會像女兒小時候一樣"
"332","怎麼會這樣"
"333","他們默默地準備後事"
"334","他還是不時去摸摸小孩"
"335","再度生下小女嬰"
"336","風從他們身邊吹過"
"337","他們的心像凍結成冰"
"338","在去世的一年後"
"339","她生下了一名男嬰"
"340","二十四歲時"
"341","後來"
"342","第二個兒子也出生了"
"343","除了要幫忙農事"
"344","還得照顧孩子"
"345","她在燒完飯後回到房間"
"346","想要哄小兒子睡"
"347","她坐在床邊哼著搖籃曲"
"348","輕輕拍著寶寶的頭"
"349","眼神十分柔和"
"350","過了許久"
"351","卻沒人回應"
"352","不想踏入廚房"
"353","他有點惱"
"354","起身在家裡找人"
"355","他看見她在房間裡"
"356","便想叫她去燒熱水"
"357","我正在哄小孩睡"
"358","我都找不到她"
"359","家裡沒別人了"
"360","你等一下再回來就好了"
"361","心理微微不悅"
"362","小兒子近來總睡不好"
"363","被指使去做其他事情"
"364","他找不到你們"
"365","我出來找找"
"366","不在這裡會在哪裡啊？"
"367","難道以後我出門"
"368","我不是這個意思"
"369","只是有點擔心你們"
"370","勞你費心了"
"371","她直覺認為別再待下去比較好"
"372","向鄰居打聲招呼後回家了"
"373","我又做了讓你不高興的事嗎"
"374","對她有什麼偏見或不滿"
"375","如果不這麼解釋"
"376","都要向妳報備嗎？"
"377","一百六十個披薩"
"378","一定可以擺脫困境"
"379","一杯才台幣五十"
"380","一直到了前兩天"
"381","一段五百號"
"382","一個小姐跑上來"
"383","一個中國人"
"384","一座國家公園"
"385","一針一線"
"386","一堆人下車"
"387","一堆韓國人"
"388","一盒八百八"
"389","一開始以為來了"
"390","一間公司變好"
"391","一碗不便宜要三百日圓"
"392","一樓二樓都有置物櫃"
"393","一邊讀書"
"394","九十八之七號"
"395","九十日幣"
"396","了解更多情況"
"397","二兒子"
"398","二段一百二十三之四號"
"399","人生就像當詐騙集團一樣"
"400","人性中最美的那一面"
"401","人資小周末創辦人"
"402","人類建立屠宰場"
"403","就是為了吃豬肉"
"404","人體研究倫理審查委員會"
"405","入境大樓"
"406","入職必修課"
"407","她三十歲時生了最小的女兒"
"408","家裡依然傳統"
"409","由他掌管財務"
"410","成員賺的錢都需要繳給他"
"411","孩子漸漸長大"
"412","有時候需要買些文具等用品"
"413","妳來幫我工作"
"414","我一天算二十塊給妳好不好"
"415","她的勤勞和工作效率，是鄉里間都知道的"
"416","平時常有人請她幫忙"
"417","她不假思索地答應了"
"418","幫忙了三天"
"419","她拿到六十元"
"420","拿著裝錢的紙袋"
"421","留些錢需要時比較方便"
"422","抽出一百元"
"423","爸爸一個人"
"424","這五十塊給你"
"425","八小時後出貨"
"426","小孩有時需要用錢"
"427","我拿十塊就好"
"428","十分意外"
"429","馬上露出怒色"
"430","那五十塊就給你了"
"431","你要給誰我沒有意見"
"432","這句話激怒了他"
"433","他認為自己是一家之主"
"434","握有掌控權"
"435","找不到其他惹你不高興的理由"
"436","無可奈何"
"437","她想多照顧她"
"438","決定向媽媽拿些錢放在身邊"
"439","小心翼翼地將錢收在抽屜裡"
"440","你有拿放在抽屜裡的錢嗎？"
"441","怎麼可能"
"442","大人沒拿"
"443","十分瞧不起他"
"444","難道會是鬼拿走了嗎"
"445","妳那句話什麼意思"
"446","我說沒拿就沒拿啊"
"447","她呆愣了一下"
"448","她知道她又不小心說錯話了"
"449","無法避免的她又被痛打了一頓"
"450","你們是在做什麼"
"451","不要再打了"
"452","他的堂哥聽到他們的爭執聲"
"453","身上的傷傳來陣陣劇痛"
"454","前來勸架"
"455","整個下午她依然哭個不停"
"456","妳怎麼了"
"457","怎麼眼睛哭的那麼腫"
"458","她背上都是嚴重的傷痕"
"459","看起來怵目驚心"
"460","她的臉色都沉了下來"
"461","馬上坐車去市區買藥回來"
"462","表情都十分嚴厲"
"463","他只是站著沉默不語"
"464","農家需要靠天吃飯"
"465","颱風一來"
"466","要收成的農作就全毀了"
"467","又看了兩本也很有興趣的書"
"468","利潤也不算高"
"469","三大行業"
"470","覺得沒有賺到很多錢"
"471","他外出買東西"
"472","旁邊的人在說買賣很好賺"
"473","好奇的過去了解更多情況"
"474","聽說隔壁庄那個人賺了不少啊"
"475","聽了十分心動"
"476","上週開始跑健身房"
"477","滿腦子都在思考可能性"
"478","不要擔心啦"
"479","應該不會太難"
"480","可是錢從哪裡來？"
"481","做生意都要先有一筆錢"
"482","錢不是問題"
"483","可以找爸爸商量"
"484","他決定要做生意"
"485","說服爸爸分家產"
"486","後來他也同意了"
"487","下一班要等六十分鐘"
"488","妳為什麼要哭"
"489","有錢了就要好命了啊"
"490","年輕人可以搬出去住了"
"491","傻啊，擔心什麼？"
"492","不會有什麼事的"
"493","別哭"
"494","不要再擔心了"
"495","向鄰居親戚借錢"
"496","下次給我注意一點！"
"497","保證會給利息"
"498","生意剛剛起步"
"499","都去了解一番"
"500","下班公車要等四十分鐘"
"501","也只有一票"
"502","也有空襲以及戰亂"
"503","也有很多解決克服的方法"
"504","也有點扯"
"505","也沒那麼聳動"
"506","也來等車"
"507","也放聲大哭"
"508","也都是好孩子"
"509","也發現一些問題"
"510","也離她而去"
"511","叉路口的涼亭"
"512","土地的有效利用"
"513","大同大同服務好"
"514","大同股份有限公司"
"515","大步跨過來"
"516","他常常不回家"
"517","她很擔心"
"518","她把在睡覺的大女兒叫醒"
"519","大兒子"
"520","把作生意用的準備金賠光了"
"521","向村裡的人借錢"
"522","大家也變得不方便"
"523","欠了他們一百多萬"
"524","一百多萬"
"525","一棟房不過十二三萬"
"526","是極度龐大的數字"
"527","根本不可能有錢還他們"
"528","大家好！"
"529","不得以倉皇逃到台北"
"530","簡單的收拾行李"
"531","沒有多餘的位子"
"532","大家好開心"
"533","暫時安頓下來"
"534","在做帽子的工廠工作"
"535","努力賺錢"
"536","償還那筆龐大的債務"
"537","以為搬到台北能夠躲過討債"
"538","大家冷的要死"
"539","有人大力的撞門"
"540","不會賺得比老闆多"
"541","她心裡非常害怕"
"542","一定想辦法先湊點錢"
"543","大概是來不及了"
"544","大學"
"545","她每天帶小女兒走路上學"
"546","到山頂的工廠工作"
"547","怎麼沒有看到舅舅"
"548","小孩的童言童語"
"549","淡淡的笑了"
"550","媽媽"
"551","大學在學生"
"552","怎麼我們家的米那麼難吃"
"553","要維持生活開銷不容易"
"554","當然只能買最便宜的"
"555","設計一個專屬的行動介面"
"556","就買好一點的給孩子吃吧"
"557","也不會貴多少啊"
"558","她默默的點頭"
"559","心裡十分難過"
"560","自責不能給孩子好一點的東西"
"561","讓他們過著苦日子"
"562","最近聽說工廠要收掉了"
"563","可能會失去工作"
"564","十分緊張"
"565","家裡絕對不能再缺少這份薪水"
"566","聽同事說"
"567","就等消息一出大賺特賺"
"568","就是我尋找已久想要的東西"
"569","看起來性能也沒差很多"
"570","怎麼感覺很難喝？"
"571","越看越起勁"
"572","買這本書的再版"
"573","不過這不失為一個機會教育的好機會"
"574","要坐在右側才可以看海"
"575","大學青年職場體驗實習"
"576","不論發生什麼事"
"577","大賺特賺"
"578","為了賺錢"
"579","沒有發生發不動的問題"
"580","兩個女兒開心地把玩項鍊"
"581","翻來翻去的看"
"582","姊姊快幫我戴項鍊"
"583","笑著試戴自己的項鍊"
"584","妳們喜歡就好"
"585","乖乖待在房裡寫功課"
"586","當功課都做完後，她走到客廳"
"587","客廳都沒開燈"
"588","沉默地坐在黑暗中"
"589","怎麼不開燈啊"
"590","不用了"
"591","不去和他們聊天嗎？"
"592","他默默搖頭"
"593","覺得更怪了"
"594","為什麼你最近晚上都作夢"
"595","喊著什麼"
"596","一開始我是贏錢的"
"597","贏了不少啊"
"598","有錢幫你們買金項鍊"
"599","不要殺我"
"600","日本的"
"601","像突然被丟進大冰桶一樣"
"602","她幾乎無法呼吸"
"603","在七度的低溫中去瀑布祈願"
"604","想說再把錢贏回來"
"605","沒想到越輸越多"
"606","我只是想要讓你們過好日子"
"607","你媽媽也不用那麼辛苦的工作"
"608","也許是因為害怕"
"609","也許是因為後悔"
"610","他痛哭起來"
"611","看著爸爸在面前哭的那麼無助"
"612","她也放聲大哭"
"613","真的不知道該怎麼辦"
"614","不行"
"615","一定要想個辦法"
"616","揉揉眼睛"
"617","頭也不回地往叔叔家跑去"
"618","他們一定會有辦法的"
"619","一陣子沒看到妳"
"620","妳都這麼大了"
"621","所有的人都被她嚇到了"
"622","說完事情的經過"
"623","再也說不出話來"
"624","全場一片死寂"
"625","只剩哭泣聲"
"626","幾乎快暈了過去"
"627","之前欠的錢還沒還完"
"628","自小感情就很好的表弟"
"629","大姑姑說服兒子"
"630","她非常疼他"
"631","表弟開了間工廠"
"632","賺了很多錢"
"633","二十幾萬"
"634","像在黑暗中看見一線光芒"
"635","對他而言"
"636","他們的交情"
"637","一定會出手相救"
"638","他的回答令她十分震驚"
"639","足以負擔的數目"
"640","不能放棄"
"641","三番兩次的去"
"642","希望他能夠改變心意"
"643","你不借我們錢的話"
"644","揚言要斷手斷腳"
"645","錢我以後一定會還你的"
"646","我做牛做馬都會"
"647","現在生活是過得不錯"
"648","都是我腳踏實地賺來的辛苦錢"
"649","只有一種人我絕對不會給他半毛錢"
"650","賭博的人"
"651","你知道錯了啊"
"652","救救他這一次吧"
"653","算我求你了"
"654","原來會記錄你的開信習慣"
"655","結果就一共買了三本"
"656","借兩萬塊給她應急"
"657","你也不要讓姐姐求那麼久"
"658","就先借她吧"
"659","你是有能力的不是嗎"
"660","他也不是完全不念舊情的人"
"661","他終於同意了"
"662","我在蘆洲有一棟房子"
"663","一樓當倉庫用"
"664","樓上可以給你們住"
"665","你們搬過去"
"666","這邊的房子不用再繳租金了"
"667","可以省一筆錢"
"668","一家搬往台北蘆洲"
"669","搬了住處"
"670","還是再度找上門"
"671","已經超過一個月"
"672","賭場討債更加兇狠、更加惡劣"
"673","一家人都生活在恐懼之中"
"674","賣掉從父親那裡繼承的三分地"
"675","一切都歸零了"
"676","一家子選擇從頭開始"
"677","小女兒國小畢業"
"678","搬到花蓮"
"679","一邊幫忙店裡的買賣"
"680","過年回鄉下外公家"
"681","這樣他們可以省下一筆房租"
"682","住三四天"
"683","跟開店的姑媽一起住"
"684","常常佔他們便宜"
"685","有時會覺得無聊"
"686","時常發生小摩擦"
"687","她能忍則忍"
"688","畢竟他們是借住在別人屋簷之下"
"689","就是看不慣他"
"690","他曾經背下大筆債務"
"691","她極度瞧不起他"
"692","她常常說話尖酸刻薄"
"693","自己跟去"
"694","完全不尊重他"
"695","最後他終於忍不住了"
"696","雙方情緒都不是很好"
"697","我們搬出去吧"
"698","我們是來借住的"
"699","沒有選擇機會"
"700","能將外婆接到我們家住"
"701","媽媽其實希望"
"702","清晨時我起床"
"703","才是文明病的主因"
"704","正巧有人在蓋房子"
"705","這地點看起來不錯啊"
"706","兩個人認真的討論起來"
"707","新家落成"
"708","親戚都來了"
"709","都十分高興"
"710","聚在一起唱歌喝酒"
"711","你們總算買了房子"
"712","我心裡真的非常高興"
"713","你們之前搬來搬去"
"714","現在總算有穩定落腳的地方"
"715","這房子也是貸款買來的"
"716","我們還有很多貸款要還"
"717","有了房子就是有一個家"
"718","幾年來東搬西搬"
"719","日子十分不安穩"
"720","現在有了房子"
"721","有了家"
"722","一切都像是重新開始"
"723","一切又充滿了希望"
"724","後來也結婚了"
"725","不久生下了女兒"
"726","這陣子聽說他開始工作了"
"727","那間工廠因營運不善要裁員"
"728","努力尋找"
"729","幾天後好不容易找到了"
"730","環境也十分的惡劣"
"731","他每天早出晚歸"
"732","努力想做好那份工作"
"733","弄得全身傷痕累累"
"734","她終於病倒了"
"735","她掛念著工作不能沒有人做"
"736","叫大兒子代替她去一天"
"737","擔心兒子有沒有好好工作"
"738","傍晚"
"739","兒子回來了"
"740","妳不要再去那裡了"
"741","那個粗重的工作"
"742","那怎麼行"
"743","我們家還是需要錢啊"
"744","再這樣下去妳身體會弄壞的"
"745","十分堅持"
"746","現在也不是那麼缺錢了"
"747","妳可以不用工作的那麼累"
"748","反正孫女也出生了"
"749","不如把工作辭掉"
"750","她同意了"
"751","五十歲時"
"752","從此飲食都需要非常注意"
"753","她六十歲時"
"754","她開始想搬回鄉下住"
"755","二兒子抽菸、酗酒"
"756","時常發酒瘋"
"757","孫子也都大了"
"758","回來帶小孩吧"
"759","後來越來越變本加厲"
"760","房貸付不出來"
"761","他妻子受不了而選擇離婚"
"762","把兩個女兒一起帶走"
"763","他們心疼小兒子居無定所"
"764","檢查發現得了糖尿病"
"765","幾天下來"
"766","是給男人做的啊"
"767","每週六學校為特別班加課"
"768","沒有第四台可以看"
"769","幫外公慶祝父親節"
"770","每天陪她到醫院做復健"
"771","照顧得無微不至"
